method	pattern	instance	sample	character	width
ancestree	mS	0	1	12	0.093505
ancestree	mS	0	2	0	0.0
ancestree	mS	0	2	1	0.0
ancestree	mS	0	2	2	0.0
ancestree	mS	0	2	3	0.0
ancestree	mS	0	2	4	0.0
ancestree	mS	0	2	5	0.0
ancestree	mS	0	2	6	0.0
ancestree	mS	0	2	7	0.0
ancestree	mS	0	2	8	0.0
ancestree	mS	0	2	9	0.147265
ancestree	mS	0	2	10	0.107325
ancestree	mS	0	2	11	0.0
ancestree	mS	0	2	12	0.194134
ancestree	mS	0	3	0	0.0
ancestree	mS	0	3	1	0.08802
ancestree	mS	0	3	2	0.0
ancestree	mS	0	3	3	0.093115
ancestree	mS	0	3	4	0.0
ancestree	mS	0	3	5	0.0
ancestree	mS	0	3	6	0.0
ancestree	mS	0	3	7	0.0
ancestree	mS	0	3	8	0.0
ancestree	mS	0	3	9	0.0
ancestree	mS	0	3	10	0.0
ancestree	mS	0	3	11	0.134018
ancestree	mS	0	3	12	0.272173
ancestree	mS	0	4	0	0.0
ancestree	mS	0	4	1	0.0
ancestree	mS	0	4	2	0.192306
ancestree	mS	0	4	3	0.0
ancestree	mS	0	4	4	0.0
ancestree	mS	0	4	5	0.0
ancestree	mS	0	4	6	0.151725
ancestree	mS	0	4	7	0.0
ancestree	mS	0	4	8	0.08193
ancestree	mS	0	4	9	0.0
ancestree	mS	0	4	10	0.0
ancestree	mS	0	4	11	0.132112
ancestree	mS	0	4	12	0.104627
ancestree	mS	0	5	0	0.108875
ancestree	mS	0	5	1	0.0
ancestree	mS	0	5	2	0.0
ancestree	mS	0	5	3	0.0
ancestree	mS	0	5	4	0.04145
ancestree	mS	0	5	5	0.0
ancestree	mS	0	5	6	0.0
ancestree	mS	0	5	7	0.180867
ancestree	mS	0	5	8	0.033314
ancestree	mS	0	5	9	0.0
ancestree	mS	0	5	10	0.0
ancestree	mS	0	5	11	0.128969
ancestree	mS	0	5	12	0.152526
ancestree	mS	10	0	0	0.0
ancestree	mS	10	0	1	0.0
ancestree	mS	10	0	2	0.0
ancestree	mS	10	0	3	0.0
ancestree	mS	10	0	4	0.0
ancestree	mS	10	0	5	0.0
ancestree	mS	10	0	6	0.0
ancestree	mS	10	0	7	0.0
ancestree	mS	10	0	8	0.0
ancestree	mS	10	0	9	0.176556
ancestree	mS	10	0	10	0.26855
ancestree	mS	10	0	11	0.029105
ancestree	mS	10	1	0	0.0
ancestree	mS	10	1	1	0.0
ancestree	mS	10	1	2	0.0
ancestree	mS	10	1	3	0.0
ancestree	mS	10	1	4	0.0
ancestree	mS	10	1	5	0.0
ancestree	mS	10	1	6	0.0
ancestree	mS	10	1	7	0.0
ancestree	mS	10	1	8	0.259507
ancestree	mS	10	1	9	0.0
ancestree	mS	10	1	10	0.276254
ancestree	mS	10	1	11	0.042098
ancestree	mS	10	2	0	0.0
ancestree	mS	10	2	1	0.0
ancestree	mS	10	2	2	0.060401
ancestree	mS	10	2	3	0.0
ancestree	mS	10	2	4	0.0
ancestree	mS	10	2	5	0.0
ancestree	mS	10	2	6	0.287464
ancestree	mS	10	2	7	0.254489
ancestree	mS	10	2	8	0.0
ancestree	mS	10	2	9	0.0
ancestree	mS	10	2	10	0.0
ancestree	mS	10	2	11	0.141429
ancestree	mS	10	3	0	0.0
ancestree	mS	10	3	1	0.0
ancestree	mS	10	3	2	0.0
ancestree	mS	10	3	3	0.0
ancestree	mS	10	3	4	0.152127
ancestree	mS	10	3	5	0.061028
ancestree	mS	10	3	6	0.0
ancestree	mS	10	3	7	0.148552
ancestree	mS	10	3	8	0.0
ancestree	mS	10	3	9	0.0
ancestree	mS	10	3	10	0.0
ancestree	mS	10	3	11	0.177659
ancestree	mS	10	4	0	0.0
ancestree	mS	10	4	1	0.0
ancestree	mS	10	4	2	0.0
ancestree	mS	10	4	3	0.119968
ancestree	mS	10	4	4	0.0
ancestree	mS	10	4	5	0.090726
ancestree	mS	10	4	6	0.0
ancestree	mS	10	4	7	0.13543
ancestree	mS	10	4	8	0.0
ancestree	mS	10	4	9	0.0
ancestree	mS	10	4	10	0.0
ancestree	mS	10	4	11	0.174601
ancestree	mS	10	5	0	0.247712
ancestree	mS	10	5	1	0.09779
ancestree	mS	10	5	2	0.025262
ancestree	mS	10	5	3	0.0
ancestree	mS	10	5	4	0.0
ancestree	mS	10	5	5	0.0
ancestree	mS	10	5	6	0.0
ancestree	mS	10	5	7	0.0
ancestree	mS	10	5	8	0.0
ancestree	mS	10	5	9	0.0
ancestree	mS	10	5	10	0.0
ancestree	mS	10	5	11	0.068393
ancestree	mS	12	0	0	0.0
ancestree	mS	12	0	1	0.0
ancestree	mS	12	0	2	0.0
ancestree	mS	12	0	3	0.0
ancestree	mS	12	0	4	0.0
ancestree	mS	12	0	5	0.0
ancestree	mS	12	0	6	0.0
ancestree	mS	12	0	7	0.0
ancestree	mS	12	0	8	0.164262
ancestree	mS	12	0	9	0.118197
ancestree	mS	12	0	10	0.127028
ancestree	mS	12	1	0	0.0
ancestree	mS	12	1	1	0.0
ancestree	mS	12	1	2	0.0
ancestree	mS	12	1	3	0.0
ancestree	mS	12	1	4	0.0
ancestree	mS	12	1	5	0.0
ancestree	mS	12	1	6	0.0
ancestree	mS	12	1	7	0.0
ancestree	mS	12	1	8	0.161173
ancestree	mS	12	1	9	0.0827929
ancestree	mS	12	1	10	0.146307
ancestree	mS	12	2	0	0.0
ancestree	mS	12	2	1	0.0
ancestree	mS	12	2	2	0.0
ancestree	mS	12	2	3	0.0
ancestree	mS	12	2	4	0.0
ancestree	mS	12	2	5	0.165991
ancestree	mS	12	2	6	0.0
ancestree	mS	12	2	7	0.078781
ancestree	mS	12	2	8	0.0
ancestree	mS	12	2	9	0.0
ancestree	mS	12	2	10	0.089355
ancestree	mS	12	3	0	0.0
ancestree	mS	12	3	1	0.0
ancestree	mS	12	3	2	0.138006
ancestree	mS	12	3	3	0.0
ancestree	mS	12	3	4	0.193806
ancestree	mS	12	3	5	0.0
ancestree	mS	12	3	6	0.0
ancestree	mS	12	3	7	0.0
ancestree	mS	12	3	8	0.073665
ancestree	mS	12	3	9	0.0
ancestree	mS	12	3	10	0.11826
ancestree	mS	12	4	0	0.0
ancestree	mS	12	4	1	0.1567177
ancestree	mS	12	4	2	0.0
ancestree	mS	12	4	3	0.066721
ancestree	mS	12	4	4	0.0
ancestree	mS	12	4	5	0.0
ancestree	mS	12	4	6	0.0
ancestree	mS	12	4	7	0.0
ancestree	mS	12	4	8	0.118133
ancestree	mS	12	4	9	0.0
ancestree	mS	12	4	10	0.122696
ancestree	mS	12	5	0	0.193233
ancestree	mS	12	5	1	0.0
ancestree	mS	12	5	2	0.0
ancestree	mS	12	5	3	0.0
ancestree	mS	12	5	4	0.0
ancestree	mS	12	5	5	0.0
ancestree	mS	12	5	6	0.151838
ancestree	mS	12	5	7	0.0
ancestree	mS	12	5	8	0.112448
ancestree	mS	12	5	9	0.0
ancestree	mS	12	5	10	0.134657
ancestree	mS	2	0	0	0.0
ancestree	mS	2	0	1	0.0
ancestree	mS	2	0	2	0.0
ancestree	mS	2	0	3	0.0
ancestree	mS	2	0	4	0.0
ancestree	mS	2	0	5	0.089433
ancestree	mS	2	0	6	0.035478
ancestree	mS	2	1	0	0.0
ancestree	mS	2	1	1	0.0
ancestree	mS	2	1	2	0.0
ancestree	mS	2	1	3	0.0
ancestree	mS	2	1	4	0.0
ancestree	mS	2	1	5	0.114074
ancestree	mS	2	1	6	0.073639
ancestree	mS	2	2	0	0.0
ancestree	mS	2	2	1	0.0
ancestree	mS	2	2	2	0.0
ancestree	mS	2	2	3	0.0
ancestree	mS	2	2	4	0.0
ancestree	mS	2	2	5	0.085122
ancestree	mS	2	2	6	0.0
ancestree	mS	2	3	0	0.0
ancestree	mS	2	3	1	0.0
ancestree	mS	2	3	2	0.0
ancestree	mS	2	3	3	0.194505
ancestree	mS	2	3	4	0.169378
ancestree	mS	2	3	5	0.069576
ancestree	mS	2	3	6	0.16716
ancestree	mS	2	4	0	0.175813
ancestree	mS	2	4	1	0.156546
ancestree	mS	2	4	2	0.0
ancestree	mS	2	4	3	0.0
ancestree	mS	2	4	4	0.0
ancestree	mS	2	4	5	0.051631
ancestree	mS	2	4	6	0.147996
ancestree	mS	2	5	0	0.0
ancestree	mS	2	5	1	0.0
ancestree	mS	2	5	2	0.132658
ancestree	mS	2	5	3	0.0
ancestree	mS	2	5	4	0.0
ancestree	mS	2	5	5	0.073187
ancestree	mS	2	5	6	0.203107
ancestree	mS	3	0	0	0.0
ancestree	mS	3	0	1	0.0
ancestree	mS	3	0	2	0.0
ancestree	mS	3	0	3	0.0
ancestree	mS	3	0	4	0.0
ancestree	mS	3	0	5	0.0
ancestree	mS	3	0	6	0.119152
ancestree	mS	3	0	7	0.0
ancestree	mS	3	0	8	0.0
ancestree	mS	3	0	9	0.260179
ancestree	mS	3	0	10	0.154954
ancestree	mS	3	0	11	0.0
ancestree	mS	3	0	12	0.034203
ancestree	mS	3	1	0	0.0
ancestree	mS	3	1	1	0.0
ancestree	mS	3	1	2	0.0
ancestree	mS	3	1	3	0.0
ancestree	mS	3	1	4	0.0
ancestree	mS	3	1	5	0.1506097
ancestree	mS	3	1	6	0.103998
ancestree	mS	3	1	7	0.0
ancestree	mS	3	1	8	0.0
ancestree	mS	3	1	9	0.219108
ancestree	mS	3	1	10	0.112464
ancestree	mS	3	1	11	0.0
ancestree	mS	3	1	12	0.097506
ancestree	mS	3	2	0	0.0
ancestree	mS	3	2	1	0.0
ancestree	mS	3	2	2	0.0
ancestree	mS	3	2	3	0.0
ancestree	mS	3	2	4	0.0
ancestree	mS	3	2	5	0.0
ancestree	mS	3	2	6	0.0
ancestree	mS	3	2	7	0.0
ancestree	mS	3	2	8	0.0
ancestree	mS	3	2	9	0.0
ancestree	mS	3	2	10	0.0
ancestree	mS	3	2	11	0.122984
ancestree	mS	3	2	12	0.269566
ancestree	mS	3	3	0	0.0
ancestree	mS	3	3	1	0.0
ancestree	mS	3	3	2	0.0
ancestree	mS	3	3	3	0.0
ancestree	mS	3	3	4	0.0
ancestree	mS	3	3	5	0.0
ancestree	mS	3	3	6	0.0
ancestree	mS	3	3	7	0.0
ancestree	mS	3	3	8	0.111957
ancestree	mS	3	3	9	0.0
ancestree	mS	3	3	10	0.0
ancestree	mS	3	3	11	0.0
ancestree	mS	3	3	12	0.137182
ancestree	mS	3	4	0	0.0
ancestree	mS	3	4	1	0.0
ancestree	mS	3	4	2	0.0
ancestree	mS	3	4	3	0.117101
ancestree	mS	3	4	4	0.0
ancestree	mS	3	4	5	0.0
ancestree	mS	3	4	6	0.0
ancestree	mS	3	4	7	0.020081
ancestree	mS	3	4	8	0.0
ancestree	mS	3	4	9	0.0
ancestree	mS	3	4	10	0.0
ancestree	mS	3	4	11	0.0
ancestree	mS	3	4	12	0.254474
ancestree	mS	3	5	0	0.0
ancestree	mS	3	5	1	0.091233
ancestree	mS	3	5	2	0.097876
ancestree	mS	3	5	3	0.0
ancestree	mS	3	5	4	0.0
ancestree	mS	3	5	5	0.0
ancestree	mS	3	5	6	0.0
ancestree	mS	3	5	7	0.0
ancestree	mS	3	5	8	0.0
ancestree	mS	3	5	9	0.0
ancestree	mS	3	5	10	0.011757
ancestree	mS	3	5	11	0.0
ancestree	mS	3	5	12	0.202054
ancestree	mS	3	6	0	0.096587
ancestree	mS	3	6	1	0.0
ancestree	mS	3	6	2	0.0
ancestree	mS	3	6	3	0.0
ancestree	mS	3	6	4	0.042072
ancestree	mS	3	6	5	0.0
ancestree	mS	3	6	6	0.0
ancestree	mS	3	6	7	0.0
ancestree	mS	3	6	8	0.0
ancestree	mS	3	6	9	0.209647
ancestree	mS	3	6	10	0.006906
ancestree	mS	3	6	11	0.0
ancestree	mS	3	6	12	0.020652
ancestree	mS	4	0	0	0.0
ancestree	mS	4	0	1	0.0
ancestree	mS	4	0	2	0.0
ancestree	mS	4	0	3	0.075431
ancestree	mS	4	0	4	0.0
ancestree	mS	4	0	5	0.0
ancestree	mS	4	0	6	0.0
ancestree	mS	4	0	7	0.0
ancestree	mS	4	0	8	0.0
ancestree	mS	4	0	9	0.217035
ancestree	mS	4	0	10	0.127965
ancestree	mS	4	0	11	0.155063
ancestree	mS	4	1	0	0.0
ancestree	mS	4	1	1	0.10165
ancestree	mS	4	1	2	0.0
ancestree	mS	4	1	3	0.042361
ancestree	mS	4	1	4	0.0
ancestree	mS	4	1	5	0.0
ancestree	mS	4	1	6	0.0
ancestree	mS	4	1	7	0.0
ancestree	mS	4	1	8	0.0
ancestree	mS	4	1	9	0.208471
ancestree	mS	4	1	10	0.0
ancestree	mS	4	1	11	0.209903
ancestree	mS	4	2	0	0.0
ancestree	mS	4	2	1	0.0
ancestree	mS	4	2	2	0.0
ancestree	mS	4	2	3	0.0
ancestree	mS	4	2	4	0.0
ancestree	mS	4	2	5	0.0
ancestree	mS	4	2	6	0.0
ancestree	mS	4	2	7	0.0
ancestree	mS	4	2	8	0.070912
ancestree	mS	4	2	9	0.23115
ancestree	mS	4	2	10	0.0
ancestree	mS	4	2	11	0.123495
ancestree	mS	4	3	0	0.0
ancestree	mS	4	3	1	0.0
ancestree	mS	4	3	2	0.0
ancestree	mS	4	3	3	0.0
ancestree	mS	4	3	4	0.188491
ancestree	mS	4	3	5	0.0
ancestree	mS	4	3	6	0.0
ancestree	mS	4	3	7	0.060235
ancestree	mS	4	3	8	0.102866
ancestree	mS	4	3	9	0.229335
ancestree	mS	4	3	10	0.0
ancestree	mS	4	3	11	0.142092
ancestree	mS	4	4	0	0.0
ancestree	mS	4	4	1	0.0
ancestree	mS	4	4	2	0.0
ancestree	mS	4	4	3	0.0
ancestree	mS	4	4	4	0.0
ancestree	mS	4	4	5	0.215824
ancestree	mS	4	4	6	0.056388
ancestree	mS	4	4	7	0.0
ancestree	mS	4	4	8	0.0
ancestree	mS	4	4	9	0.029492
ancestree	mS	4	4	10	0.0
ancestree	mS	4	4	11	0.271544
ancestree	mS	4	5	0	0.206288
ancestree	mS	4	5	1	0.0
ancestree	mS	4	5	2	0.099576
ancestree	mS	4	5	3	0.038051
ancestree	mS	4	5	4	0.0
ancestree	mS	4	5	5	0.0
ancestree	mS	4	5	6	0.0
ancestree	mS	4	5	7	0.0
ancestree	mS	4	5	8	0.0
ancestree	mS	4	5	9	0.223628
ancestree	mS	4	5	10	0.0
ancestree	mS	4	5	11	0.260047
ancestree	mS	5	0	0	0.0
ancestree	mS	5	0	1	0.0
ancestree	mS	5	0	2	0.0
ancestree	mS	5	0	3	0.0
ancestree	mS	5	0	4	0.0
ancestree	mS	5	0	5	0.0
ancestree	mS	5	0	6	0.0
ancestree	mS	5	0	7	0.1492421
ancestree	mS	5	0	8	0.126657
ancestree	mS	5	0	9	0.145517
ancestree	mS	5	1	0	0.0
ancestree	mS	5	1	1	0.0
ancestree	mS	5	1	2	0.0
ancestree	mS	5	1	3	0.0
ancestree	mS	5	1	4	0.0
ancestree	mS	5	1	5	0.0
ancestree	mS	5	1	6	0.0
ancestree	mS	5	1	7	0.143097
ancestree	mS	5	1	8	0.085786
ancestree	mS	5	1	9	0.002097
ancestree	mS	5	2	0	0.0
ancestree	mS	5	2	1	0.0
ancestree	mS	5	2	2	0.0
ancestree	mS	5	2	3	0.0
ancestree	mS	5	2	4	0.0
ancestree	mS	5	2	5	0.0
ancestree	mS	5	2	6	0.097949
ancestree	mS	5	2	7	0.0
ancestree	mS	5	2	8	0.0
ancestree	mS	5	2	9	0.104146
ancestree	mS	5	3	0	0.0
ancestree	mS	5	3	1	0.0
ancestree	mS	5	3	2	0.122147
ancestree	mS	5	3	3	0.0
ancestree	mS	5	3	4	0.0
ancestree	mS	5	3	5	0.021285
ancestree	mS	5	3	6	0.0
ancestree	mS	5	3	7	0.0
ancestree	mS	5	3	8	0.0
ancestree	mS	5	3	9	0.096864
ancestree	mS	5	4	0	0.147245
ancestree	mS	5	4	1	0.0
ancestree	mS	5	4	2	0.0
ancestree	mS	5	4	3	0.0
ancestree	mS	5	4	4	0.12486
ancestree	mS	5	4	5	0.0
ancestree	mS	5	4	6	0.0
ancestree	mS	5	4	7	0.0
ancestree	mS	5	4	8	0.0
ancestree	mS	5	4	9	0.187648
ancestree	mS	5	5	0	0.0
ancestree	mS	5	5	1	0.103304
ancestree	mS	5	5	2	0.0
ancestree	mS	5	5	3	0.033075
ancestree	mS	5	5	4	0.0
ancestree	mS	5	5	5	0.0
ancestree	mS	5	5	6	0.0
ancestree	mS	5	5	7	0.073545
ancestree	mS	5	5	8	0.050496
ancestree	mS	5	5	9	0.109882
ancestree	mS	7	0	0	0.0
ancestree	mS	7	0	1	0.0
ancestree	mS	7	0	2	0.0
ancestree	mS	7	0	3	0.0
ancestree	mS	7	0	4	0.0
ancestree	mS	7	0	5	0.0
ancestree	mS	7	0	6	0.250425
ancestree	mS	7	0	7	0.113372
ancestree	mS	7	0	8	0.137418
ancestree	mS	7	1	0	0.0
ancestree	mS	7	1	1	0.0
ancestree	mS	7	1	2	0.0
ancestree	mS	7	1	3	0.0
ancestree	mS	7	1	4	0.0
ancestree	mS	7	1	5	0.0
ancestree	mS	7	1	6	0.223667
ancestree	mS	7	1	7	0.095814
ancestree	mS	7	1	8	0.073574
ancestree	mS	7	2	0	0.0
ancestree	mS	7	2	1	0.0
ancestree	mS	7	2	2	0.0
ancestree	mS	7	2	3	0.099027
ancestree	mS	7	2	4	0.0
ancestree	mS	7	2	5	0.0
ancestree	mS	7	2	6	0.0
ancestree	mS	7	2	7	0.0
ancestree	mS	7	2	8	0.115791
ancestree	mS	7	3	0	0.0
ancestree	mS	7	3	1	0.0
ancestree	mS	7	3	2	0.0
ancestree	mS	7	3	3	0.0
ancestree	mS	7	3	4	0.0
ancestree	mS	7	3	5	0.064543
ancestree	mS	7	3	6	0.0
ancestree	mS	7	3	7	0.0
ancestree	mS	7	3	8	0.045111
ancestree	mS	7	4	0	0.0
ancestree	mS	7	4	1	0.0981538
ancestree	mS	7	4	2	0.087923
ancestree	mS	7	4	3	0.0
ancestree	mS	7	4	4	0.0
ancestree	mS	7	4	5	0.0
ancestree	mS	7	4	6	0.0
ancestree	mS	7	4	7	0.0
ancestree	mS	7	4	8	0.165427
ancestree	mS	7	5	0	0.089215
ancestree	mS	7	5	1	0.0
ancestree	mS	7	5	2	0.0
ancestree	mS	7	5	3	0.0
ancestree	mS	7	5	4	0.142683
ancestree	mS	7	5	5	0.0
ancestree	mS	7	5	6	0.0
ancestree	mS	7	5	7	0.084072
ancestree	mS	7	5	8	0.042107
ancestree	mS	8	0	0	0.0
ancestree	mS	8	0	1	0.098617
ancestree	mS	8	0	2	0.0
ancestree	mS	8	0	3	0.046188
ancestree	mS	8	0	4	0.0
ancestree	mS	8	0	5	0.0
ancestree	mS	8	0	6	0.077603
ancestree	mS	8	0	7	0.0
ancestree	mS	8	0	8	0.0
ancestree	mS	8	0	9	0.138912
ancestree	mS	8	1	0	0.0
ancestree	mS	8	1	1	0.0
ancestree	mS	8	1	2	0.0
ancestree	mS	8	1	3	0.050304
ancestree	mS	8	1	4	0.0
ancestree	mS	8	1	5	0.0
ancestree	mS	8	1	6	0.0922
ancestree	mS	8	1	7	0.0
ancestree	mS	8	1	8	0.0
ancestree	mS	8	1	9	0.134764
ancestree	mS	8	2	0	0.0
ancestree	mS	8	2	1	0.0
ancestree	mS	8	2	2	0.0
ancestree	mS	8	2	3	0.0
ancestree	mS	8	2	4	0.0
ancestree	mS	8	2	5	0.0
ancestree	mS	8	2	6	0.0
ancestree	mS	8	2	7	0.156319
ancestree	mS	8	2	8	0.1462431
ancestree	mS	8	2	9	0.144158
ancestree	mS	8	3	0	0.0
ancestree	mS	8	3	1	0.0
ancestree	mS	8	3	2	0.0
ancestree	mS	8	3	3	0.0
ancestree	mS	8	3	4	0.1514943
ancestree	mS	8	3	5	0.111961
ancestree	mS	8	3	6	0.0
ancestree	mS	8	3	7	0.0
ancestree	mS	8	3	8	0.0
ancestree	mS	8	3	9	0.187786
ancestree	mS	8	4	0	0.0
ancestree	mS	8	4	1	0.0
ancestree	mS	8	4	2	0.086759
ancestree	mS	8	4	3	0.0
ancestree	mS	8	4	4	0.0
ancestree	mS	8	4	5	0.0
ancestree	mS	8	4	6	0.0
ancestree	mS	8	4	7	0.0
ancestree	mS	8	4	8	0.0
ancestree	mS	8	4	9	0.155936
ancestree	mS	8	5	0	0.107072
ancestree	mS	8	5	1	0.0
ancestree	mS	8	5	2	0.0
ancestree	mS	8	5	3	0.0
ancestree	mS	8	5	4	0.0
ancestree	mS	8	5	5	0.0
ancestree	mS	8	5	6	0.037363
ancestree	mS	8	5	7	0.0
ancestree	mS	8	5	8	0.0
ancestree	mS	8	5	9	0.201184
ancestree	mS	9	0	0	0.0
ancestree	mS	9	0	1	0.0
ancestree	mS	9	0	2	0.0
ancestree	mS	9	0	3	0.0
ancestree	mS	9	0	4	0.159179
ancestree	mS	9	0	5	0.120266
ancestree	mS	9	1	0	0.0
ancestree	mS	9	1	1	0.0
ancestree	mS	9	1	2	0.0
ancestree	mS	9	1	3	0.0
ancestree	mS	9	1	4	0.196521
ancestree	mS	9	1	5	0.078417
ancestree	mS	9	2	0	0.0
ancestree	mS	9	2	1	0.0
ancestree	mS	9	2	2	0.0
ancestree	mS	9	2	3	0.0
ancestree	mS	9	2	4	0.0
ancestree	mS	9	2	5	0.182058
ancestree	mS	9	3	0	0.0
ancestree	mS	9	3	1	0.0
ancestree	mS	9	3	2	0.0
ancestree	mS	9	3	3	0.089391
ancestree	mS	9	3	4	0.0
ancestree	mS	9	3	5	0.163285
ancestree	mS	9	4	0	0.170013
ancestree	mS	9	4	1	0.0
ancestree	mS	9	4	2	0.029567
ancestree	mS	9	4	3	0.0
ancestree	mS	9	4	4	0.0
ancestree	mS	9	4	5	0.078138
ancestree	mS	9	5	0	0.0
ancestree	mS	9	5	1	0.174241
ancestree	mS	9	5	2	0.0
ancestree	mS	9	5	3	0.095696
ancestree	mS	9	5	4	0.0
ancestree	mS	9	5	5	0.158781
ancestree	R	1140	0	0	0.0
ancestree	R	1140	0	1	0.0717213
ancestree	R	1140	0	2	0.0
ancestree	R	1140	0	3	0.0
ancestree	R	1140	0	4	0.215754
ancestree	R	1140	0	5	0.250567
ancestree	R	1140	0	6	0.0
ancestree	R	1140	0	7	0.025927
ancestree	R	1140	1	0	0.0
ancestree	R	1140	1	1	0.0
ancestree	R	1140	1	2	0.0
ancestree	R	1140	1	3	0.0
ancestree	R	1140	1	4	0.0
ancestree	R	1140	1	5	0.148378
ancestree	R	1140	1	6	0.196784
ancestree	R	1140	1	7	0.099209
ancestree	R	1140	2	0	0.0
ancestree	R	1140	2	1	0.0
ancestree	R	1140	2	2	0.0
ancestree	R	1140	2	3	0.0
ancestree	R	1140	2	4	0.177608
ancestree	R	1140	2	5	0.202142
ancestree	R	1140	2	6	0.0
ancestree	R	1140	2	7	0.064805
ancestree	R	1140	3	0	0.160141
ancestree	R	1140	3	1	0.0
ancestree	R	1140	3	2	0.0
ancestree	R	1140	3	3	0.0
ancestree	R	1140	3	4	0.0
ancestree	R	1140	3	5	0.21125
ancestree	R	1140	3	6	0.0
ancestree	R	1140	3	7	0.056376
ancestree	R	1140	4	0	0.0
ancestree	R	1140	4	1	0.0
ancestree	R	1140	4	2	0.0
ancestree	R	1140	4	3	0.213771
ancestree	R	1140	4	4	0.207098
ancestree	R	1140	4	5	0.115791
ancestree	R	1140	4	6	0.0
ancestree	R	1140	4	7	0.055417
ancestree	R	1140	5	0	0.0
ancestree	R	1140	5	1	0.0
ancestree	R	1140	5	2	0.151209
ancestree	R	1140	5	3	0.0
ancestree	R	1140	5	4	0.0
ancestree	R	1140	5	5	0.18901
ancestree	R	1140	5	6	0.0
ancestree	R	1140	5	7	0.049464
ancestree	R	17	0	0	0.0
ancestree	R	17	0	1	0.0
ancestree	R	17	0	2	0.0
ancestree	R	17	0	3	0.0
ancestree	R	17	0	4	0.0
ancestree	R	17	0	5	0.264481
ancestree	R	17	0	6	0.0
ancestree	R	17	0	7	0.0
ancestree	R	17	0	8	0.0
ancestree	R	17	0	9	0.11722
ancestree	R	17	0	10	0.176249
ancestree	R	17	0	11	0.191315
ancestree	R	17	0	12	0.141137
ancestree	R	17	1	0	0.0
ancestree	R	17	1	1	0.0
ancestree	R	17	1	2	0.213948
ancestree	R	17	1	3	0.0
ancestree	R	17	1	4	0.0
ancestree	R	17	1	5	0.236087
ancestree	R	17	1	6	0.0
ancestree	R	17	1	7	0.0
ancestree	R	17	1	8	0.0
ancestree	R	17	1	9	0.12426
ancestree	R	17	1	10	0.17172
ancestree	R	17	1	11	0.0
ancestree	R	17	1	12	0.165826
ancestree	R	17	2	0	0.0
ancestree	R	17	2	1	0.0
ancestree	R	17	2	2	0.0
ancestree	R	17	2	3	0.0
ancestree	R	17	2	4	0.0
ancestree	R	17	2	5	0.0
ancestree	R	17	2	6	0.0
ancestree	R	17	2	7	0.173184
ancestree	R	17	2	8	0.0
ancestree	R	17	2	9	0.123097
ancestree	R	17	2	10	0.052578
ancestree	R	17	2	11	0.0
ancestree	R	17	2	12	0.178693
ancestree	R	17	3	0	0.0
ancestree	R	17	3	1	0.0
ancestree	R	17	3	2	0.0
ancestree	R	17	3	3	0.069518
ancestree	R	17	3	4	0.0
ancestree	R	17	3	5	0.0
ancestree	R	17	3	6	0.0
ancestree	R	17	3	7	0.0
ancestree	R	17	3	8	0.0
ancestree	R	17	3	9	0.109246
ancestree	R	17	3	10	0.088654
ancestree	R	17	3	11	0.0
ancestree	R	17	3	12	0.181829
ancestree	R	17	4	0	0.0
ancestree	R	17	4	1	0.0
ancestree	R	17	4	2	0.0
ancestree	R	17	4	3	0.0
ancestree	R	17	4	4	0.0
ancestree	R	17	4	5	0.0
ancestree	R	17	4	6	0.257559
ancestree	R	17	4	7	0.0
ancestree	R	17	4	8	0.056065
ancestree	R	17	4	9	0.136247
ancestree	R	17	4	10	0.091515
ancestree	R	17	4	11	0.0
ancestree	R	17	4	12	0.063448
ancestree	R	17	5	0	0.097266
ancestree	R	17	5	1	0.0
ancestree	R	17	5	2	0.0
ancestree	R	17	5	3	0.0
ancestree	R	17	5	4	0.044582
ancestree	R	17	5	5	0.0
ancestree	R	17	5	6	0.0
ancestree	R	17	5	7	0.0
ancestree	R	17	5	8	0.0
ancestree	R	17	5	9	0.0
ancestree	R	17	5	10	0.0
ancestree	R	17	5	11	0.154938
ancestree	R	17	5	12	0.149997
ancestree	R	17	6	0	0.0
ancestree	R	17	6	1	0.038265
ancestree	R	17	6	2	0.0
ancestree	R	17	6	3	0.0
ancestree	R	17	6	4	0.0
ancestree	R	17	6	5	0.0
ancestree	R	17	6	6	0.0
ancestree	R	17	6	7	0.0
ancestree	R	17	6	8	0.0
ancestree	R	17	6	9	0.050889
ancestree	R	17	6	10	0.174021
ancestree	R	17	6	11	0.0
ancestree	R	17	6	12	0.014031
ancestree	R	2155	0	0	0.0
ancestree	R	2155	0	1	0.0
ancestree	R	2155	0	2	0.0
ancestree	R	2155	0	3	0.0
ancestree	R	2155	0	4	0.05833
ancestree	R	2155	0	5	0.0
ancestree	R	2155	0	6	0.13853
ancestree	R	2155	0	7	0.0
ancestree	R	2155	0	8	0.128218
ancestree	R	2155	0	9	0.0
ancestree	R	2155	0	10	0.0541184
ancestree	R	2155	0	11	0.0691797
ancestree	R	2155	0	12	0.095845
ancestree	R	2155	1	0	0.0
ancestree	R	2155	1	1	0.0
ancestree	R	2155	1	2	0.0
ancestree	R	2155	1	3	0.0
ancestree	R	2155	1	4	0.0
ancestree	R	2155	1	5	0.0
ancestree	R	2155	1	6	0.0
ancestree	R	2155	1	7	0.0
ancestree	R	2155	1	8	0.0
